param I := 800;
param J := 50;
param t := 
613	62
614	70
615	95
616	87
617	68
618	69
619	70
620	55
621	88
622	72
623	91
624	88
625	74
626	76
627	81
628	67
629	87
630	96
631	92
632	83
633	65
634	71
635	86
636	74
637	72
638	105
639	69
640	71
641	64
642	120
643	71
644	81
645	59
646	74
647	74
648	77
649	81
650	63
651	70
652	67
653	83
654	96
655	88
656	63
657	86
658	86
659	79
660	96
661	90
662	98
663	96
664	77
665	75
666	91
667	81
668	82
669	89
670	70
671	63
672	83
673	83
674	75
675	76
676	89
677	86
678	84
679	63
680	93
681	60
682	84
683	72
684	84
685	80
686	74
687	73
688	85
689	64
690	77
691	96
692	71
693	69
694	80
695	90
696	90
697	114
698	80
699	84
700	109
701	96
702	88
703	70
704	93
705	59
706	82
707	97
708	71
709	98
710	76
711	114
712	63
713	98
714	103
715	87
716	72
717	95
718	76
719	64
720	70
721	67
722	82
723	96
724	69
725	78
726	82
727	62
728	74
729	52
730	69
731	76
732	79
733	74
734	122
735	67
736	93
737	65
738	77
739	84
740	61
741	85
742	82
743	66
744	84
745	85
746	58
747	74
748	76
749	85
750	77
751	62
752	80
753	69
754	81
755	93
756	83
757	70
758	85
759	87
760	70
761	68
762	74
763	92
764	77
765	60
766	74
767	60
768	73
769	96
770	76
771	70
772	63
773	76
774	68
775	71
776	92
777	86
778	76
779	98
780	77
781	97
782	97
783	86
784	100
785	96
786	86
787	82
788	94
789	130
790	76
791	111
792	90
793	70
794	68
795	68
796	76
797	72
798	81
799	87
800	87
;
param c := 
1	10893
2	25256
3	14014
4	56810
5	31096
6	19796
7	37833
8	22993
9	14985
10	24039
11	22193
12	20350
13	22998
14	50078
15	20237
16	30948
17	15112
18	19437
19	19815
20	12877
21	13631
22	16454
23	34659
24	17273
25	26528
26	16788
27	13954
28	17391
29	29677
30	17364
31	18636
32	43363
33	61638
34	55311
35	236806
36	40631
37	27011
38	68467
39	23787
40	42079
41	7881
42	17415
43	25968
44	28390
45	20122
46	50260
47	28004
48	16994
49	37645
50	26522
;

param d: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50  := 
1	1951.35 5297.9 6656.21 850.657 5875.52 2858.48 4735.6 12760.5 5901.53 5236.56 9484.03 4324.27 266.937 927.099 948.424 755.163 932.823 4959.99 6091.85 13214.1 6397.8 2683.75 3420.41 4940.13 17252.7 867.469 2621.49 2495 1089.69 4771.06 6599.83 17308.5 13716.8 7550.93 16326.6 7380.19 11504.6 5492.03 908.26 550.994 5283.9 34314.7 1019.1 3634.87 2612.26 1529.7 2424.11 1916.98 13501.5 623.402 
2	816.792 1102.27 1771.29 28.76 901.715 1019.96 115.64 868.6 761.536 732.093 675.785 329.436 266.742 851.916 948.229 754.964 932.649 724.757 1875.32 402.929 1080.97 850.202 1072.87 854.075 782.251 842.829 844.08 687.71 1089.5 870.51 517.373 637.572 828.917 937.69 585.392 898.679 1052.27 1074.15 908.075 1678 1182.16 955.921 807.332 818.835 922.566 857.261 971.001 1061.86 714.615 623.217 
3	1375.24 2492.95 3650.93 5014.85 3095.61 1497.28 7183.06 6558.55 3286.72 3118.66 4706.29 1773.72 369.777 947.4 909.251 828.838 1123.65 3111.67 3777.01 9737.55 3373.46 1955.78 2063.67 2979.45 8793.53 971.409 1405.48 1589 1014.01 2409.8 4572.72 9263.14 7693.58 3995.23 11115.1 4121.81 5575.12 2979.68 1065.81 610.11 2420.37 17625.6 931.017 1984.82 1658.15 1073.32 1546.33 1402.2 8166.72 796.87 
4	1183.97 3178.98 4517.08 0 4345.38 2348.6 2457.01 8861.99 3719.49 3206.03 5779.28 2518 238.743 905.943 920.148 726.291 907.761 3197.95 4682.19 8001.26 3995.18 1507.79 1920.72 3112.29 13334.1 847.812 1754.09 1515.72 1062.02 2899.63 3724.6 9474.2 8262.78 6401.81 10765.1 4930.24 7535.11 3560.95 881.551 1098.71 3160.12 24201.1 996.224 2424.86 1683.01 1501.52 2392.61 1899.53 9218.83 596.592 
5	939.705 988.429 1876.71 401.151 918.918 1035.19 465.048 854.988 810.12 837.911 623.402 225.737 336.529 898.326 852.113 778.755 1084.14 883.847 1944.61 717.958 1099.8 1033.63 1064.1 1002.57 763.926 925.426 868.235 817.958 956.114 833.342 688.458 799.188 890.667 972.403 839.185 971.409 976.741 1131.2 1022.43 832.882 1017.28 1095.72 884.83 858.375 1087.02 914.364 1011.89 1205.35 837.713 758.034 
6	1758.82 3048.27 6645.08 4021.59 6085.61 2017.54 5650.63 7595.82 9213.77 7280.57 2747.15 2319.81 741.156 919.393 1205.35 1016.52 751.582 4208.68 6096.08 26767.8 4026.05 2030.84 2347.95 4028.26 11516.2 1165.36 2829.59 3369.29 1368.75 2764.47 9731.85 4666.27 19592.9 7191.53 20876.3 7057.49 6691.8 5140.65 816.976 832.541 3126.97 19588 1476.35 3873.39 1967.48 2480.28 2210.29 1382.13 18961.7 655.181 
7	1559.9 4310.57 5779.91 2457.01 5441.9 2895.6 0 11213.1 4750.45 4133.78 7314.89 2982.15 155.851 947.112 835.599 641.641 834.094 4112.81 5586.78 9183.2 5335.95 2052.08 2491.68 4104.75 16206.2 882.401 2234.46 1949.07 979.445 3804.51 4695.32 12203.3 10832.6 7812.03 13469.9 6358.41 9907.05 4715.44 802.36 1845.47 4334.78 30860.3 1054.38 3081.29 2234.19 1645.79 2708.71 2154.83 11541.8 517.552 
8	929.715 1871.26 3393.44 5083.72 3237.21 2003.27 7055.88 6187 2713.98 2504.16 3515.14 1037.41 310.609 850.366 795.087 729.832 1046.35 2745.66 3778.14 8042.09 2761.12 1287.83 1310.43 2528.94 9609.91 880.852 1266.65 1231.11 898.222 1843.32 3322.5 5948.12 5957.94 5105.16 10289.5 3760.47 4808.69 2602.84 980.562 514.668 1777.15 17128.3 957.292 1786.31 1387.23 1368.58 2094.18 1859.34 7781.16 721.762 
9	613.328 972.802 1394.85 185.085 724.573 839.84 129.012 704.535 579.2 533.875 543.633 328.709 193.519 666.703 816.976 582.061 724.933 517.552 1507.02 204.758 898.222 641.952 899.608 646.94 624.999 647.465 666.703 485.25 970.411 716.228 311.701 485.25 639.722 753.519 377.067 704.535 906.693 880.669 704.855 740.12 1076.41 786.664 614.275 637.12 714.303 668.569 784.042 854.251 512.975 421.51 
10	1197.04 3291.29 5213.84 4673.01 5450.49 3343 3482.63 10365.9 3794.2 3170.47 5465.53 2153.37 81.7135 1077.8 751.582 685.201 763.21 3458.13 5477.45 6313.76 4334.65 1391.56 1554.22 3372.37 16736.1 998.36 1963.6 1474.33 897.682 2906.61 3063.98 7440 8146.43 9046.03 11594.6 5635.67 8623.38 4059.58 724.933 348.713 3314.1 29364.3 1220.83 2690.44 1916.29 1988.43 3402.74 2718.76 10361.8 441.469 
11	635.032 1246.2 1620.24 657.419 884.83 962.513 639.965 919.603 756.225 636.534 881.012 837.785 694.101 803.718 1105.76 796.87 632.266 521.309 1748.39 660.977 997.424 512.975 1042.62 596.592 880.259 729.832 840.099 573.649 1268.8 960.252 480.343 792.519 763.21 874.083 466.954 778.755 1144.92 919.62 699.272 1059.41 1393.93 965.918 722.742 799.356 596.856 786.482 882.939 733.12 595.88 551.845 
12	715.186 948.278 1785.76 2518 1558.68 1178.19 2982.15 2932.7 1220.31 1123.36 1491.57 0 144.1 674.595 666.08 556.468 861.48 1262.91 2168.23 3167.64 1356.71 816.777 851.354 1196.79 4457.13 699.748 707.753 595.289 790.372 860.936 1388.72 2409.94 2731.96 2612.85 4609.92 1790.02 2411.32 1282.21 797.067 337.297 934.925 8347.28 659.188 852.848 866.114 800.529 1205.7 1149.49 3544.7 536.995 
13	618.667 835.599 1300.79 238.743 653.213 772.606 155.851 610.885 521.805 521.309 409.517 144.1 0 613.328 681.489 505.637 756.225 551.845 1391.92 232.633 835.599 698.962 819.033 674.545 522.076 621.147 596.856 492.178 823.818 608.16 352.356 377.581 596.592 696.019 440.506 672.992 786.686 843.742 705.882 291.031 919.62 700.422 582.246 576.772 756.027 623.402 732.283 880.852 514.668 429.581 
14	556.468 1164.5 1459.66 621.219 803.718 882.834 594.31 837.911 674.545 555.255 801.75 778.14 634.04 722.742 1024.29 715.186 562.186 441.469 1588.14 447.551 918.918 442.921 962.621 521.805 798.764 649.9 758.626 492.178 1187.27 878.559 400.875 712.761 682.32 793.96 347.784 699.617 1063.26 843.742 623.402 670.939 1312.56 884.706 641.952 717.911 528.402 705.882 803.665 668.569 514.668 470.198 
15	517.552 854.988 1171.24 274.606 608.16 724.581 194.082 585.618 464.255 430.286 427.126 289.651 146.981 553.251 699.272 464.255 641.952 433.645 1279.44 104.262 784.042 571.994 782.451 561.43 505.637 540.831 550.24 388.164 854.251 596.856 225.737 366.142 528.402 639.74 307.007 596.856 787.469 772.561 608.311 284.996 962.621 668.552 505.637 522.076 636.534 556.991 671.668 769.938 414.293 323.47 
16	3457.89 7082.91 14341.1 11407.9 13787 4802.3 15609.1 17690.6 20177.5 15095.8 6390.73 5909.83 721.082 1519.63 1073.99 1813.72 558.956 8079.98 12220.1 62215.3 8865.11 3439.59 4434.19 7700.3 27904.9 2178.25 6221.56 6850.73 1235.76 6269.57 20238.6 10352.1 41613.5 16823.9 41931.1 14917.8 15716 10962.2 635.032 739.158 7390.5 45577.9 3007.46 8435.75 3707.16 5821.46 4650.7 2849.31 39939.8 520.338 
17	555.255 987.879 1779.86 2543.17 1661.84 1263.2 2699.94 2856.91 994.074 846.243 1301.39 588.484 64.694 549.212 632.266 442.921 694.565 1009.14 2141.17 1634.61 1261.21 640.975 757.908 1021.62 4589.35 556.468 697.774 493.159 779.253 801.146 797.905 1618.44 2154.01 2876.43 3430.5 1597.73 2415.27 1281.09 641.952 231.68 1037.38 8338.37 534.373 844.101 778.34 781.141 1266.42 1155.52 2923.3 367.711 
18	558.761 1203.4 1786.87 1199.54 1250.96 793.96 1378.52 1430.78 1831.67 1417.77 904.217 906.716 611.424 636.534 947.076 635.942 471.357 809.117 1824.35 5244.78 1185.24 538.97 945.442 901.665 1739.45 561.43 847.228 730.723 1109.33 937.35 1847.76 1381.08 4033.81 1025.48 2842.11 1537.48 1658.13 1390.48 532.051 611.009 1325.36 3522.19 555.255 1004.74 549.731 618.667 714.303 579.917 2941.77 392.654 
19	1967.42 5657.25 6529.06 16632.4 5744.76 3065.08 17477 11866.5 5057.28 4740.86 6843.26 4397.48 119.371 749.775 576.772 445.188 654.786 5069.26 5804.34 9168.65 6847.14 3038.34 3387.82 5363.08 14869.1 715.661 2417.75 2272.79 725.756 4354.87 5585.35 11283.1 12757.8 7824.14 16566.7 7445.82 12006.1 6020.15 595.88 660.896 5950.64 34279 847.469 3311.29 3022.4 1514.1 2422.34 2248.1 12622.3 329.201 
20	3025.99 5961.99 12134 8001.26 11814.7 5052.99 9183.2 14344.8 13909.9 10811.8 3696.47 3167.64 232.633 1378.73 710.99 1384.04 537.778 7165.54 10967.7 0 8449.25 4280.21 3690.04 8256.02 21372.8 2192.01 4712.04 4695.59 810.12 4632.3 6544.88 5018.64 32157.7 16752.6 29367.3 13297.9 13848.2 10957.7 505.373 688.477 6329.91 41009.1 2841.64 6271.29 4766.83 5623.53 5163.58 4384.52 30989 220.388 
21	393.734 834.094 986.326 401.832 533.875 642.933 329.594 532.051 386.28 319.861 429.383 419.78 284.072 466.931 682.32 403.115 505.946 297.822 1106.5 77.9293 697.426 429.581 709.821 427.126 466.411 435.355 477.485 266.937 844.26 556.468 91.5354 347.981 435.355 553.23 187.778 493.163 750.512 668.569 485.25 288.705 962.384 604.405 405.44 442.921 497.434 464.255 579.917 635.032 295.28 204.758 
22	380.867 867.29 999.709 433.645 549.212 653.169 367.711 556.468 403.115 319.861 473.538 475.448 337.521 477.485 717.911 427.126 478.96 274.606 1124.37 115.28 704.535 393.241 723.726 403.115 497.434 435.355 494.574 260.64 880.852 585.56 91.5354 388.577 442.921 562.145 129.388 493.163 778.755 666.08 471.357 336.529 1001.3 623.328 409.517 457.677 466.411 471.357 585.618 608.311 289.6 204.758 
23	377.609 1037.94 1801.83 1476.34 2007.51 1211.51 1937.54 2633.85 2258.21 1492.81 731.855 679.038 392.159 495.811 756.225 514.558 457.677 759.676 2256.04 3777.01 1203.62 389.289 741.862 894.625 4564.86 609.68 769.6 601.677 919.603 817.569 812.947 809.167 4539.01 3143.65 2486.45 1845.21 2321.4 1437.42 464.255 387.037 1129.99 7311.36 742.912 960.554 554.055 1275.24 1316.37 946.482 4617.3 220.388 
24	1426.41 3664.52 7090.25 6367.46 7539.79 3123.44 8629.82 9955.54 9668.3 6570.58 3115.17 2951.48 559.699 1086.71 883.847 1271.48 435.355 3128.47 6848.32 26222.6 4610.61 1321.07 1975.07 3333.41 16900.5 1471.04 3037.64 2792.03 1046.35 3126.94 6917.1 4334.43 19236.6 10515 14779.7 7239.93 8794.62 5513.38 485.25 1319.3 3865.66 26452 1973.32 4045.37 1746.23 3671.47 3422.91 1962.92 18723 329.201 
25	554.665 681.489 1091.35 393.734 532.051 650.468 311.701 477.485 417.047 451.08 260.64 168.649 155.851 505.946 528.402 388.164 704.712 516.05 1164.49 260.992 714.801 670.939 688.16 624.405 386.28 532.904 478.96 440.506 668.297 466.931 350.657 247.287 497.434 582.335 440.944 578.194 637.772 739.116 633.51 168.649 763.926 568.847 492.178 466.411 712.761 521.309 621.147 820.816 456.403 387.037 
26	366.142 960.252 1062.04 573.254 601.651 685.736 520.338 633.708 470.395 352.941 606.446 650.364 510.89 521.309 820.816 511.019 406.463 247.287 1191.29 289.651 725.756 295.28 764.22 348.713 595.289 452.858 555.255 289.097 983.566 674.347 209.89 516.05 481.31 595.548 144.352 505.373 859.162 660.169 442.921 483.32 1109.33 682.201 441.469 514.668 380.867 505.946 608.311 528.402 312.785 266.255 
27	4187.81 12373.8 11751.8 41327.1 8930.16 4007.92 43464.5 20185.2 9630.72 9659.21 12742 12041.8 176.134 575.212 521.805 330.085 617.882 10122.7 8915.04 21480 14217.1 7339.39 8160.45 11150.7 20147.3 700.402 4341.98 4727.73 672.992 8873.84 13105.4 22371.5 26504.6 9154.14 32748 13867.7 23274 11997.4 552.043 336.863 13308.5 58376.1 812.616 5950.99 6205.97 1747.35 1684.97 2572.1 22440.6 297.061 
28	362.466 983.566 1075.56 635.942 614.409 689.705 584.399 654.786 491.783 367.711 648.049 713.172 574.488 532.904 849 536.995 377.581 248.717 1203.3 350.657 724.933 260.64 769.938 330.085 624.405 457.182 571.994 307.007 1010.47 698.962 260.992 556.963 492.178 601.536 182.362 505.946 878.559 650.397 430.286 1303.06 1137.62 695.831 451.475 531.138 347.52 514.668 610.11 493.163 326.854 297.061 
29	670.939 608.842 1228.03 521.309 573.649 682.438 451.475 497.434 496.653 568.144 266.452 220.388 307.007 573.254 471.357 451.08 825.985 657.419 1267.42 440.944 746.151 811.897 699.617 749.86 410.802 624.405 531.138 574.488 579.917 466.411 518.76 312.203 577.41 633.844 605.912 658.402 596.856 797.067 737.39 273.544 653.213 585.668 584.399 532.509 840.822 595.289 674.545 930.53 583.9 531.536 
30	429.383 1084.64 1332.02 4848.99 1290.01 929.924 5620.96 2469.13 891.933 831.843 1164.86 1305.15 210.755 403.115 505.373 295.28 577.41 1002.81 1660.77 2013.28 1330.93 641.947 728.481 1049.43 3347.35 417.047 475.318 399.619 660.284 786.682 957.977 1487.8 2229.03 2054.8 3485.98 1508.61 2495.46 1223.56 511.217 156.022 1165.3 7451.13 377.067 642.395 619.462 542.516 917.333 919.888 2538.8 258.025 
31	694.527 1929.36 3490.72 3724.6 3818.63 1904.55 4695.32 4926.94 4013 2584.62 1298.43 1388.72 352.356 619.98 633.708 632.77 417.047 1508.46 3735.51 6544.88 2545.56 919.193 979.696 1977.07 8037.96 843.952 1395.59 982.563 797.067 1471.16 0 1529.64 8700.66 5837.07 4676.64 3685.86 4743.16 3118.79 393.734 418.659 2081.07 14069.9 1048.18 1806.36 1213.1 1973.08 2107.4 1611.11 7571.04 115.84 
32	766.194 596.856 1376.92 614.409 635.942 735.563 551.845 551.845 580.556 665.659 336.529 307.205 416.27 648.548 478.96 529.684 921.419 763.182 1397.92 559.699 797.067 916.13 740.341 848.008 473.538 709.568 600.676 678.491 556.991 511.217 634.701 401.668 658.572 699.118 720.5 737.39 608.311 861.48 825.985 379.111 608.842 633.844 670.939 608.763 939.184 673.058 739.554 1019.43 685.256 639.965 
33	1296.49 4275.63 4655.18 20149.4 4417.25 2664.63 23448 8704.2 3083.14 2891.29 4478.06 5970.32 247.287 644.226 491.794 343.257 536.995 3515.56 4497.51 7702.15 4976.95 2050.62 2235.58 3797.27 11255.6 615.939 1663.76 1388.38 649.9 2962.38 3466.47 5477.37 8041.63 6748.83 12144.6 5312.16 9356.68 4482.79 470.395 375.433 4666.65 26379.6 719.118 2224.44 2254.58 1249.21 2317.31 2157.85 8466.7 219.652 
34	1064.57 2303.38 3333.92 3282.49 2475.73 747.844 3524.6 2748 3178.82 2438.75 1249.36 1582.74 326.854 348.713 573.649 284.996 429.581 1893.3 2732.51 5916.88 2665.88 1895.39 1808.3 2619.26 2522.29 323.733 1371.93 1041.49 736.753 1530.57 1445.33 1919.07 8580.73 1896.57 5457.86 3579.01 3648.26 3584.8 388.164 209.89 2592.85 7300.9 291.031 1709.79 1641.1 534.486 463.36 664.086 4689.9 104.262 
35	1838.42 5681.95 9089.45 10765.1 9240.31 3623.8 13469.9 11946.4 11071.2 6681.16 4099.81 4609.92 440.506 925.966 676.62 1047.24 349.636 3009.79 8267.48 29367.3 6797.47 2433.51 3334.64 4712.38 18113.6 1308.46 3878.95 2384.59 839.506 4286.02 4676.64 5895.58 24151.6 11715 0 9493.23 12259 8422.97 348.713 791.783 6207.74 32705.6 1716.69 5011.03 2841.22 3660.35 3348.95 2564.59 15963.3 122.57 
36	410.408 1064.74 1190.58 785.308 681.341 735.28 737.39 737.39 580.556 451.543 769.203 867.297 729.45 600.676 941.93 632.59 362.466 322.531 1309.57 890.852 758.626 248.717 817.135 347.981 723.361 514.078 648.548 401.668 1098.76 787.501 431.418 678.491 663.581 654.636 465.068 551.845 953.03 665.683 451.475 665.386 1227.57 762.071 520.338 608.763 323.47 577.41 653.708 449.436 459.247 412.728 
37	891.585 2353.9 2891.59 12971.3 2591.02 1555.7 15288.1 4865.17 1961.23 2061.24 1873.17 3301.81 260.64 465.112 430.286 258.776 594.121 2553.52 2886.07 7077.8 2990.06 1430.76 1363.58 2596.5 5931.87 474.143 992.442 1043.45 582.246 1616.49 3049.86 2568.15 5168.32 4008.13 9524.46 3376.35 5165.92 2765.63 514.078 117.913 2564.73 15092.3 533.548 1366.39 1515.81 826.986 1470.96 1499.98 6130.36 293.963 
38	1018.32 1569.36 3681.32 13796.4 3584.41 2526.94 18185.8 5789.88 2388.41 2419.5 1606.08 2514.36 337.297 825.14 377.581 457.358 739.158 3259.93 3850.22 10110.1 2735.36 1110.81 755.575 2881.64 8882.82 857.028 1262.82 1236.25 499.854 1336.05 3261.64 2800.68 5201.63 6770.62 13657.4 4123.84 4571.92 2872.72 645.062 915.799 1602.28 17882 1035.13 1735.69 1795.59 1596.24 2698.67 2732.1 9220.4 462.029 
39	1512.4 3201.65 4444.13 20509.4 3711.09 2123.14 24482.5 6828.56 3262.38 3631.08 2117.35 4862.38 302.231 581.596 380.867 312.595 658.957 4390.68 4015.14 14057 4471.5 2475.29 2043.82 4304.22 7969.79 607.472 1504.93 1887.61 521.805 2275.77 6034.97 4756.7 8516.18 5552.27 16913.4 5276.34 6962.64 4190.62 569.13 403.768 3455.75 21151.1 706.411 2134.93 2455.13 1110.81 1871.08 1943.52 10487.1 375.778 
40	400.875 569.992 754.134 1098.71 366.142 485.309 1845.47 428.774 257.795 303.15 219.93 337.297 291.031 337.297 414.293 220.388 554.954 384.601 828.586 688.477 549.212 538.59 528.402 884.515 326.9 367.711 311.701 301.011 570.472 319.861 418.659 243.134 574.647 414.376 791.783 410.802 616.371 570.472 473.538 0 682.32 1021.61 326.854 297.822 568.144 352.941 452.858 1267.56 310.609 264.907 
41	614.861 1833.39 1462.18 8509.32 1100.48 553.417 9563.88 2424.39 967.833 1033.29 1509.15 2869.75 302.231 311.701 441.469 204.758 504.794 1251.23 1446.78 3907.62 1854.15 1129.76 1231.84 1425.35 2362.72 329.594 545.974 583.442 601.651 1104.63 1724.27 1788.19 2915.53 1240.84 4431.04 1669.28 3149.09 1578.71 429.383 59.0234 2095.94 7406.17 289.097 669.078 952.37 323.47 450.725 617.882 2549.93 203.808 
42	3273.58 11635.4 9942.94 57821.9 8414.27 4972.85 66537.6 17565.9 6260.69 6244.76 11169.3 19612.3 623.402 1019.58 977.683 547.952 960.686 7894 8722.98 24077.1 12174.1 5894.87 6609.05 9009.66 19362.8 1074.42 3590.73 3197.7 1247.23 7286.08 9611.01 12992.8 18100.2 10943.4 27612.6 11243.3 21964.7 10568.4 817.135 656.318 13136.3 53394.2 1168.7 4595.33 5621.25 2191.73 3313.07 4023.26 16261.5 350.657 
43	391.891 1178.32 936.869 4238.84 603.419 466.931 4554.56 1219.47 544.661 568.764 930.794 1680.47 311.775 302.174 457.295 202.72 480.175 684.363 994.171 1836.63 1136.26 692.689 798.601 833.461 999.323 312.675 363.472 337.323 618.788 704.798 870.706 1157.11 1519.02 528.045 1946.92 906.108 1752.56 975.908 408.426 86.66 1358.45 3352.51 272.732 420.359 611.394 311.627 421.456 595.134 1121.62 175.131 
44	695.974 1532.66 2497.76 3493.41 2347.54 1007.58 4186.27 2787.8 2328.14 1923.13 778.074 1195.83 337.297 326.973 492.178 269.029 433.057 1725.07 2520.17 8503.74 2012.08 1273.49 1053.11 2081.19 3682.9 452.574 927.078 882.884 655.181 1002.76 2552.73 915.107 6330.55 3177.29 8976.15 2852.84 3238.37 2682.86 370.17 155.844 1715.57 8416.51 511.019 1186.56 1275.27 960.104 1071.5 1039.68 5475.84 118.862 
45	490.805 1233.01 1983.94 2899.66 2000.18 988.373 3557.29 2464.23 1901.8 1392.87 680.921 987.64 352.941 325.366 511.217 281.215 410.408 1204.13 2166.27 6747.71 1597.72 861.401 800.528 1499.18 3532.04 436.075 751.193 599.712 674.545 827.662 1650.71 783.17 4884.4 2887.79 6486.45 2214.04 2743.97 2066.79 352.941 186.927 1374.2 7376.53 493.361 952.283 938.898 913.836 1063.51 1000.4 4095.4 91.1812 
